video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
WS7hrjJ_kp8,Hemchand Yadav Vishwavidyalaya Durg,controversies,scam,Hemchand Yadav Vishwavidyalaya Durg scam,MGCUB //FIRST Convocation  #DLISC Degree प्राप्त कर लिया,,KB CHAMPARAN PATHASHALA,2023-10-21T02:15:46Z,2023,280,0,0,PT10S,unknown,https://www.youtube.com/watch?v=WS7hrjJ_kp8,2,Removed
ISxrE__FWK4,Maharaja Chhatrasal Bundelkhand University,controversies,scam,Maharaja Chhatrasal Bundelkhand University scam,"श्री कृष्णा विश्वविद्यालय,छतरपुर मध्य प्रदेश#shoot #university @Mr.ChhotuOfficial","श्री कृष्णा विश्वविद्यालय,छतरपुर , मध्य प्रदेश Hashtag success ...",Mr. Chhotu Vlog,2023-03-16T02:15:09Z,2023,186,35,13,PT1M2S,unknown,https://www.youtube.com/watch?v=ISxrE__FWK4,2,Removed
isrvOK_-u6g,Madan Mohan Malaviya University of Technology,controversies,scam,Madan Mohan Malaviya University of Technology scam,"Gorakhpur की बेटी का कमाल! Amazon में Software Engineer बनीं इप्शिता, पैकेज जानकर दंग रह जाएंगे!","In a proud moment for Gorakhpur, Ipshita Gupta, a final-year B.Tech Computer Science student at Madan Mohan Malviya ...",Jagran Josh,2026-02-27T12:33:28Z,2026,76477,829,50,PT2M55S,unknown,https://www.youtube.com/watch?v=isrvOK_-u6g,2,Removed
h9YWEHyU9Qc,University of Allahabad,controversies,scam,University of Allahabad scam,CUET UG 2025 | Expected cut off | Arts | Science | commerce ft your favourite creators #cuet #cuetug,,thisisalaska,2025-04-13T13:30:37Z,2025,1568609,13536,278,PT18S,unknown,https://www.youtube.com/watch?v=h9YWEHyU9Qc,2,Removed
kEdEXiEg0O4,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,prsu already open problem? ll prsu exam form 2025 #prsuuniversity #shorts #cg_knowledge_adda,prsu already open problem? ll prsu exam form 2025 #prsuuniversity #shorts #cg_knowledge_adda prsu exam form 2025 prsu ...,Knowledge Adda ,2025-04-16T08:49:45Z,2025,15542,125,3,PT53S,unknown,https://www.youtube.com/watch?v=kEdEXiEg0O4,3,Removed
PN-C_NCY_uM,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Kapil की choice ही out of the world है 🙌👌#Shorts #TKSS #TheKapilSharmaShow #NavjotSidhu,thekapilsharmashow #tkss #kapilsharma.,SET India,2024-03-14T07:00:08Z,2024,29516559,1297633,2250,PT19S,unknown,https://www.youtube.com/watch?v=PN-C_NCY_uM,3,Removed
jw6ZxZB0oGE,Mysore University,controversies,scam,Mysore University scam,baby after 22  years of marriage at panacea ivf,At 43 years of age and 22 years after marriage it is possible to have baby with her own eggs with help of ART and proper ...,Panacea IVF Nashik,2023-10-11T05:33:15Z,2023,20626914,267704,1547,PT10S,unknown,https://www.youtube.com/watch?v=jw6ZxZB0oGE,3,Removed
wCbRlHXr_N8,Mysore University,controversies,scam,Mysore University scam,AIIMS Mess Fees🫣 Costly😱? What I eat In a Day🍽️? #aiims #medicalcollege #mbbs #hostellife #neet,What's the fees of AIIMS mess?,Ahana Biswas,2025-03-13T11:30:46Z,2025,1287914,37746,126,PT35S,unknown,https://www.youtube.com/watch?v=wCbRlHXr_N8,3,Removed
RS3dz5c1DBY,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,मशरुम घर 🍄🏡AWARDED BY CSVTU_FORTE #csvtu #prsuuniversity_information  #agripreneur #environment,,MUSHROOMGHAR,2023-06-11T10:16:37Z,2023,1841,0,0,PT15S,unknown,https://www.youtube.com/watch?v=RS3dz5c1DBY,3,Removed
Rku0ZoqLwvI,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam," PRSU Raipur NCET ITEP 2026 | Fees, Hostel, Cutoff, Counselling सब कुछ एक Video में | Chhattisgarh","PRSU Raipur NCET ITEP 2026 - Complete Information | Fees, Hostel, Cutoff, Counselling नमस्ते दोस्तों!",ITEP STAR,2026-06-06T07:36:12Z,2026,3014,85,91,PT27M14S,unknown,https://www.youtube.com/watch?v=Rku0ZoqLwvI,3,Removed
KiZfKorvRwM,Mysore University,controversies,scam,Mysore University scam,B.Tech computer Science vs BCA which one you would do?,,CareerGuide.com,2025-03-25T12:20:00Z,2025,2704486,52346,1003,PT44S,unknown,https://www.youtube.com/watch?v=KiZfKorvRwM,3,Removed
Cqi8LYViSVA,Dibrugarh University,controversies,scam,Dibrugarh University scam,Bageshwar dham sarkar or Aniruddhacharyaji bhojan karte huye 🚩#shortfeed #shorts #viralvideo#bhajan,bhajan #bhaktisong #shortfeed #bageshwardhamsarkar #bageshwardham #shorts #shortsyoutube #bhaktisong.,Crazy Ajeet Babu,2024-04-05T02:00:33Z,2024,63308698,1480648,7327,PT10S,unknown,https://www.youtube.com/watch?v=Cqi8LYViSVA,3,Removed
t29vDGj5yJc,Kerala University,controversies,scam,Kerala University scam,Mini vlog 😌| #cuk #centraluniversityofkerala #university #minivlog #new #trending #trend #hostellife,,Bhavana S,2025-10-15T17:03:22Z,2025,7125,163,10,PT56S,unknown,https://www.youtube.com/watch?v=t29vDGj5yJc,3,Removed
ZnHMiyWcHK0,Mysore University,controversies,scam,Mysore University scam,Top 5 Biryani Restaurant in Bengaluru #shorts #biryani #biryanirecipe,Top 5 Biryani Restaurant in Bengaluru #shorts #biryani #biryanirecipe.,Break Time Meet,2025-06-16T06:45:34Z,2025,559361,7824,344,PT58S,unknown,https://www.youtube.com/watch?v=ZnHMiyWcHK0,3,Removed
rpngoJ9pfh4,Mysore University,controversies,scam,Mysore University scam,Suzuki Hayabusa 3rd gen ride &amp; review! #suzuki #hayabusa #gen3 #review #arslansheikh #agv,,Sheikh Rides ,2025-05-23T17:48:01Z,2025,643276,6240,10,PT11S,unknown,https://www.youtube.com/watch?v=rpngoJ9pfh4,3,Removed
jwwLrjnLACc,Dibrugarh University,controversies,scam,Dibrugarh University scam,Airport Ground Staff Jobs Requirements | #shorts #shortsyoutube #airport #airlines #aviation,,AVIS Aviation Academy,2024-02-20T08:24:08Z,2024,444744,4003,59,PT13S,unknown,https://www.youtube.com/watch?v=jwwLrjnLACc,3,Removed
ixJv_1bXeY0,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Yoga Training in Rishikesh Packing Essentials🎒❤️‍🔥✨🫶🏻🪬 |  Folds by Ael,,FoldsbyAel,2024-07-17T07:34:00Z,2024,1450054,42311,172,PT30S,unknown,https://www.youtube.com/watch?v=ixJv_1bXeY0,3,Removed
clieoxVvRbk,Dibrugarh University,controversies,scam,Dibrugarh University scam,Personal trainer vs Normal trainer 🤣🤣🤣 #shorts #gym #trainer,Personal trainer vs Normal trainer #shorts #gym #trainer.,Jagdish pandey muscle freak,2023-10-14T00:43:51Z,2023,7897236,0,350,PT50S,unknown,https://www.youtube.com/watch?v=clieoxVvRbk,3,Removed
cjxBuL88rQk,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,ll PRSU ll 2024-25 BATCH ll FAREWELL INVITATION ll #farewell #senior #college #party #friends #dosti,,ABHAY SINHA,2025-04-29T15:45:40Z,2025,17711,176,6,PT28S,unknown,https://www.youtube.com/watch?v=cjxBuL88rQk,3,Removed
gRoeigl-wbg,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,"📢Top Distance MBA Colleges 2024! Online MBA Colleges, Fee, Eligibility #shorts #shortsvideo #mba","Top Distance MBA Colleges 2024! Online MBA Colleges, Fee, Eligibility #shorts #shortsvideo #mba #mbaadmissions ...",MBA Fundas by Sunstone,2023-12-01T12:00:41Z,2023,147157,4232,62,PT59S,unknown,https://www.youtube.com/watch?v=gRoeigl-wbg,3,Removed
cSEroJ-UJvk,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,PRSU रायपुर में B.P.ed एवं M.P.ed टीचर भर्ती जुलाई 2023🔥| Prsu Physical education teacher bharti 🔥,PRSU रायपुर में B.P.ed एवं M.P.ed टीचर भर्ती जुलाई 2023  | Prsu Physical education teacher bharti ...,Alruba job updates,2023-07-03T06:31:27Z,2023,211,1,0,PT1M15S,unknown,https://www.youtube.com/watch?v=cSEroJ-UJvk,3,Removed
CQsGwjZ-Dm4,Dibrugarh University,controversies,scam,Dibrugarh University scam,How to SCORE 9+ CGPA in College? #cgpa #bitspilani #bitsgoa #grades,Full Video Link: https://youtu.be/8yaXdigqDBE.,Danush Sai R B,2023-07-11T07:39:19Z,2023,270687,2453,81,PT19S,unknown,https://www.youtube.com/watch?v=CQsGwjZ-Dm4,3,Removed
XhHJgeA9890,Kerala University,controversies,scam,Kerala University scam,Veendum oru mess end🔥         #hostel #padannakkad,,Just.Wee_11,2025-08-01T07:13:16Z,2025,8534935,185220,795,PT37S,unknown,https://www.youtube.com/watch?v=XhHJgeA9890,3,Removed
zZrzpHfCCic,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,DAY-18 💫 in PRSU college 📚 #shorts #shiprasscollegelife #collegelife,,SHIPRA YADAV,2024-11-12T11:15:06Z,2024,1925,34,12,PT35S,unknown,https://www.youtube.com/watch?v=zZrzpHfCCic,3,Removed
NhvSbiySd7o,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,DElEd diet or private किसमे ले प्रवेश #updeled #shorts #ytshorts #ytviral #youtubeshort #shortvideo,"up deled admission 2023,up deled admission form 2023,deled admission 2023,up deled 2023 application form,up deled 2023,up ...",MANISH ACADEMY ,2023-09-15T03:19:18Z,2023,416673,6292,261,PT1M1S,unknown,https://www.youtube.com/watch?v=NhvSbiySd7o,3,Removed
YQVr4F03jUk,Kerala University,controversies,scam,Kerala University scam,*Expensive* things I own as MBBS student 👩🏻‍⚕️💰😱 #mbbs #medicalstudent,,Dr. Aparna Naik,2024-08-04T13:01:47Z,2024,6159877,203300,571,PT31S,unknown,https://www.youtube.com/watch?v=YQVr4F03jUk,3,Removed
0WaF9a619sc,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Power of Intuition Process/#srisriravishankar  /#boleduvishayalusujathatho /#shorts,,Boledu Vishayalu Sujatha tho,2025-06-05T13:45:16Z,2025,135938,1181,153,PT47S,unknown,https://www.youtube.com/watch?v=0WaF9a619sc,3,Removed
UQiAe_oetFs,Kerala University,controversies,scam,Kerala University scam,Online MBA VS Regular MBA | How to Get Online MBA Degree | Online MBA Admission 2025,For Admissions: +91 85902 85522 WhatsApp: https://wa.me/918590285522 For more details log on to https://campusways.com ...,Campusways,2025-08-09T10:08:18Z,2025,35877,408,13,PT20S,unknown,https://www.youtube.com/watch?v=UQiAe_oetFs,3,Removed
IQ2NQhrlB5s,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Over Head Ball Throw BPeD Physical Test-23 GCPE #video #shortvideo #youtube #love #sports #shorts,,Mo Aparchit 1500m,2023-08-12T00:10:39Z,2023,180415,0,16,PT11S,unknown,https://www.youtube.com/watch?v=IQ2NQhrlB5s,3,Removed
ddAv1g9ntBs,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,PRSU Admission B.COM 4 th Merit list 2023 #prsu #prsuuniversity #prsuadmission2023 #shortsfeed #yt,"PRSU Admission Merit list 2023#prsu #prsuuniversity #prsuadmission2023 #prsuuniversity_information prsu merit list 2023,prsu ...",Knowledge Adda ,2023-07-10T10:43:01Z,2023,144,3,0,PT1M,unknown,https://www.youtube.com/watch?v=ddAv1g9ntBs,3,Removed
EYUzwsTFbyE,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,PRSU DET/PhD-2023..Interview Tips &amp; Important Information,,History With Anand Pandey,2023-06-03T10:04:11Z,2023,466,30,6,PT8M53S,unknown,https://www.youtube.com/watch?v=EYUzwsTFbyE,3,Removed
FJ8nl2tjygM,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Premanand ji maharaj Vs Anirudh Acharya Maharaj #premanandjimaharaj #aniruddhacharyajimaharaj,,Artist,2025-05-10T10:41:28Z,2025,15336493,352629,717,PT15S,unknown,https://www.youtube.com/watch?v=FJ8nl2tjygM,3,Removed
QnGF4byjHu4,Dibrugarh University,controversies,scam,Dibrugarh University scam,SSC Exam Centre Change 😡 | Last Moment Shock for Students!,SSC ne students ka exam centre bina bataaye last moment pe badal diya! Kayi students exam dene hi nahi jaa paaye Kya ye ...,Awaaz Of India,2025-08-02T13:27:18Z,2025,193116,2451,36,PT16S,unknown,https://www.youtube.com/watch?v=QnGF4byjHu4,3,Removed
7mbAOwirU7E,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,prsu already open problem ❓ कैसे solve करे #prsu #shorts #shortsfeed  #prsuuniversity  #cguniversity,prsu site already open problem prsu already open problem पंडित रविशंकर शुक्ल विश्वविद्यालय ...,Knowledge Adda ,2023-06-22T15:49:40Z,2023,70546,1263,0,PT58S,unknown,https://www.youtube.com/watch?v=7mbAOwirU7E,3,Removed
SITkJqVLmCE,Kerala University,controversies,scam,Kerala University scam,രജിസ്ട്രാറുടെ നിയമനം തടഞ്ഞതിനെ എതിർത്തു;സിൻഡിക്കേറ്റ് യോഗം പിരിച്ചുവിട്ട് കേരള വിസി|Keralauniversity,കേരള സർവകലാശാല സിൻഡിക്കേറ്റ് യോഗം പിരിച്ചുവിട്ട് കേരള വിസി Kerala VC ...,Kairali News,2026-02-20T09:45:56Z,2026,737,11,1,PT2M4S,unknown,https://www.youtube.com/watch?v=SITkJqVLmCE,3,Removed
0Ff3bKSY-kk,Dibrugarh University,controversies,scam,Dibrugarh University scam,Asking MBBS students which coaching they joined for NEET #ytshorts #shorts #youtubeshorts #mbbs,Asking MBBS students which coaching they joined for NEET #ytshorts #shorts #youtubeshorts #minivlog #studymotivation #mbbs ...,Shivangi Medico,2024-05-25T09:03:52Z,2024,1923694,57113,560,PT52S,unknown,https://www.youtube.com/watch?v=0Ff3bKSY-kk,3,Removed
Dsp-uDhSuUc,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,#ASU #PRSU #prayagraj #bsc #BA #msc #MA  #Bed #shorts #motivation,,Study with Shubham,2023-05-31T14:32:56Z,2023,330,11,0,PT18S,unknown,https://www.youtube.com/watch?v=Dsp-uDhSuUc,3,Removed
gK-g0SaDaMo,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Open counselling for UG &amp;PG admission 2023 #prsu #prsuadmission2023 #shortsfeed shorts #cg #cgshorts,Open counselling for UG &PG admission 2023 #prsu #prsuadmission2023 #shortsfeed shorts #cg #cgshorts Latest merit list UG ...,Knowledge Adda ,2023-08-13T08:00:32Z,2023,217,7,0,PT54S,unknown,https://www.youtube.com/watch?v=gK-g0SaDaMo,3,Removed
pW0VWV7R3bU,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,"DAY -1 💫 in PRSU college 📚 , first day mast gya 🙈😉 #shorts #shiprasscollegelife",shorts #prsu #allhabaduniversity #prayagraj #rajjubhaiyastateuniversity.,SHIPRA YADAV,2024-09-22T01:30:25Z,2024,692,29,0,PT46S,unknown,https://www.youtube.com/watch?v=pW0VWV7R3bU,3,Removed
3NbxzG3WjkM,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,#M.A.CHHATTISGARHI #pssou #pervious year 2024,,#NATURE@LOVERS@,2024-07-22T05:17:21Z,2024,6882,54,23,PT17S,unknown,https://www.youtube.com/watch?v=3NbxzG3WjkM,3,Removed
z-46iAF6u5o,Dibrugarh University,controversies,scam,Dibrugarh University scam,Jane Kya Dekha Mujhmein #shorts #brahmakumaris #madhuban #shivbaba #bk #bapdada #bksongs #viralvideo,bkmurli Jane Kya Dekha Mujhmein #shorts #brahmakumaris #madhuban #shivbaba #bk #bapdada #bksongs #viralvideos ...,bkmurli,2023-09-12T07:00:33Z,2023,1913639,50073,512,PT20S,unknown,https://www.youtube.com/watch?v=z-46iAF6u5o,3,Removed
Z5tg8xiKnjg,Kerala University,controversies,scam,Kerala University scam,🎓 Top Tamil Nadu College Ratings!,"I've shared honest ratings for multiple colleges based on key aspects like environment, student support, and overall experience.",Namma College™,2025-07-24T15:38:41Z,2025,1634211,12220,206,PT23S,unknown,https://www.youtube.com/watch?v=Z5tg8xiKnjg,3,Removed
kpRKfoNgkMQ,Kerala University,controversies,scam,Kerala University scam,BPT advices from a *senior* 😩 #bpt #vlog #bptcourse #physiotherapist,"Bachelor of Physiotherapy (BPT) Full Guide | BPT Admission 2025 | Career, Scope & FAQs Are you a student confused about BPT ...",Thephysiokesar ,2025-09-06T08:31:38Z,2025,204416,2716,113,PT15S,unknown,https://www.youtube.com/watch?v=kpRKfoNgkMQ,3,Removed
JbPJ11IwI88,Kerala University,controversies,scam,Kerala University scam,tkm college negatives review🥵🥵parupadi ounmla..!🤗 #college #shortsfeed #tkm,,tomii vlogger,2023-07-28T13:57:36Z,2023,115659,1213,25,PT21S,unknown,https://www.youtube.com/watch?v=JbPJ11IwI88,3,Removed
GtSBEoum1_g,Kerala University,controversies,scam,Kerala University scam,What After BSc Maths📚|Career Selection  #shorts #maths #trending #career #phd #banking #psc #tips,,Maths@360° with Soniya,2025-03-15T11:30:58Z,2025,397786,3557,65,PT17S,unknown,https://www.youtube.com/watch?v=GtSBEoum1_g,3,Removed
BiEt978AbDI,Pandit Ravishankar Shukla University,controversies,scam,Pandit Ravishankar Shukla University scam,Hostel Or PG? which one is the better choice ? #cuet #du #hostel #srcc #college #delhi #ytshorts,,Your Virtual Bestie,2023-08-06T09:31:51Z,2023,485621,3990,77,PT11S,unknown,https://www.youtube.com/watch?v=BiEt978AbDI,3,Removed
