video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
kNELLTUsIy4,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,"Professor and HoD of Media &amp; Communication, Central University of Tamil Nadu Dr. Gopalan Ravindran",DAY2 #PLENARY SESSION-III #THEME: Media Margin: Right-based Inclusive Society After a gap of two years owing to the ...,IMS Odisha,2023-01-19T13:46:02Z,2023,50,3,0,PT20M53S,unknown,https://www.youtube.com/watch?v=kNELLTUsIy4,17,Relevant,"Professor and HoD of Media & Communication, Central University of Tamil Nadu Dr. Gopalan Ravindran",DAY2 #PLENARY SESSION-III #THEME: Media Margin: Right-based Inclusive Society After a gap of two years owing to the .,"Professor and HoD of Media & Communication, Central University of Tamil Nadu Dr. Gopalan Ravindran DAY2 #PLENARY SESSION-III #THEME: Media Margin: Right-based Inclusive Society After a gap of two years owing to the ."
d6jB9GRzZUM,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,Central University of Tamil Nadu #CUTN,,Central University of Tamil Nadu  #cutn,2024-10-30T09:15:39Z,2024,9101,207,0,PT15M31S,unknown,https://www.youtube.com/watch?v=d6jB9GRzZUM,17,Relevant,Central University of Tamil Nadu #CUTN,,Central University of Tamil Nadu #CUTN
eiSdmfR6f48,Central University of Haryana,faculty_research,faculty,Central University of Haryana faculty,#WALK IN INTERVIEW POST OF GUEST FACULTY CENTRAL UNIVERSITY OF HARYANA#SHORTS,,Mathmatics update Exam job phd work shop,2025-08-02T05:55:50Z,2025,283,3,0,PT16S,unknown,https://www.youtube.com/watch?v=eiSdmfR6f48,17,Relevant,#WALK IN INTERVIEW POST OF GUEST FACULTY CENTRAL UNIVERSITY OF HARYANA#SHORTS,,#WALK IN INTERVIEW POST OF GUEST FACULTY CENTRAL UNIVERSITY OF HARYANA#SHORTS
QrMVmX-9ipM,Guru Gobind Singh Indraprastha University,faculty_research,faculty,Guru Gobind Singh Indraprastha University faculty,Guru Gobind Singh Indraprastha University guest faculty vacancy 2025| walk in interview 10 January,,Sarkari Job with Saumya,2025-01-07T09:50:41Z,2025,100,1,0,PT28S,unknown,https://www.youtube.com/watch?v=QrMVmX-9ipM,17,Relevant,Guru Gobind Singh Indraprastha University guest faculty vacancy 2025| walk in interview 10 January,,Guru Gobind Singh Indraprastha University guest faculty vacancy 2025| walk in interview 10 January
UBy457xn4Go,Sharda University,faculty_research,faculty,Sharda University faculty,🌟 Meet Monika Bansal – An Aspiring Leader from Sharda University Agra!,"Currently pursuing her MBA with a dual specialization in Marketing & Business Analytics, Monika is gaining valuable industry ...",Sharda University Agra,2025-06-11T13:32:50Z,2025,1278,12,0,PT37S,unknown,https://www.youtube.com/watch?v=UBy457xn4Go,17,Relevant,🌟 Meet Monika Bansal – An Aspiring Leader from Sharda University Agra!,"Currently pursuing her MBA with a dual specialization in Marketing & Business Analytics, Monika is gaining valuable industry .","🌟 Meet Monika Bansal – An Aspiring Leader from Sharda University Agra! Currently pursuing her MBA with a dual specialization in Marketing & Business Analytics, Monika is gaining valuable industry ."
cG0dFw_M8z8,Guru Gobind Singh Indraprastha University,faculty_research,faculty,Guru Gobind Singh Indraprastha University faculty,"Guru Gobind Singh Indraprastha University Review For Law Courses || Campus , Roi , Faculty , Fees ✅",For All Your Queries Fill out This Profile Analysis Form: https://bit.ly/3wn66ha JOIN OUR EXCLUSIVE WHATSAPP COMMUNITY ...,LAW Studentkhabri,2024-12-28T12:30:28Z,2024,4358,65,22,PT7M57S,unknown,https://www.youtube.com/watch?v=cG0dFw_M8z8,17,Relevant,"Guru Gobind Singh Indraprastha University Review For Law Courses || Campus , Roi , Faculty , Fees ✅",For All Your Queries Fill out This Profile Analysis Form: JOIN OUR EXCLUSIVE WHATSAPP COMMUNITY .,"Guru Gobind Singh Indraprastha University Review For Law Courses || Campus , Roi , Faculty , Fees ✅ For All Your Queries Fill out This Profile Analysis Form: JOIN OUR EXCLUSIVE WHATSAPP COMMUNITY ."
liRCufkMxwo,Guru Gobind Singh Indraprastha University,faculty_research,faculty,Guru Gobind Singh Indraprastha University faculty,"GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY, DELHI, RECRUITMENT 2023 FOR ASSISTANT PROFESSOR",gurugobindsinghindraprasthauniversityrecruitment2023 #www.ipu.ac.in #computerscience #it #automationengineering ...,Kanika Sharma,2023-08-29T02:33:55Z,2023,398,4,0,PT5S,unknown,https://www.youtube.com/watch?v=liRCufkMxwo,17,Relevant,"GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY, DELHI, RECRUITMENT 2023 FOR ASSISTANT PROFESSOR",gurugobindsinghindraprasthauniversityrecruitment2023 # #computerscience #it #automationengineering .,"GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY, DELHI, RECRUITMENT 2023 FOR ASSISTANT PROFESSOR gurugobindsinghindraprasthauniversityrecruitment2023 # #computerscience #it #automationengineering ."
toTUyDvr_Gc,Sharda University,faculty_research,faculty,Sharda University faculty,Life at Sharda University || Sharda University,ShardaUniversity Connect With Us On Social Media: Subscribe https://www.youtube.com/shardauniversity Facebook ...,Sharda University,2025-05-29T10:58:46Z,2025,576315,23,0,PT5M26S,unknown,https://www.youtube.com/watch?v=toTUyDvr_Gc,17,Relevant,Life at Sharda University || Sharda University,ShardaUniversity Connect With Us On Social Media: Subscribe Facebook .,Life at Sharda University || Sharda University ShardaUniversity Connect With Us On Social Media: Subscribe Facebook .
HuX-HzxTyIk,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Chandigarh University || Assistant Professor Life || #viral video 🌸🎶🎉,,Shivani Thakur,2023-08-25T12:18:23Z,2023,7720,139,11,PT52S,unknown,https://www.youtube.com/watch?v=HuX-HzxTyIk,17,Relevant,Chandigarh University || Assistant Professor Life || #viral video 🌸🎶🎉,,Chandigarh University || Assistant Professor Life || #viral video 🌸🎶🎉
lxRJ2loNFhU,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University&#39;s School of Artificial Intelligence,Ready to ace the AI revolution? Bennett University's School of Artificial Intelligence is your launchpad to becoming a future-ready ...,Bennett University (Times Group),2024-06-20T10:33:09Z,2024,245,4,0,PT1M,unknown,https://www.youtube.com/watch?v=lxRJ2loNFhU,17,Relevant,Bennett University's School of Artificial Intelligence,Ready to ace the AI revolution? Bennett University's School of Artificial Intelligence is your launchpad to becoming a future-ready .,Bennett University's School of Artificial Intelligence Ready to ace the AI revolution? Bennett University's School of Artificial Intelligence is your launchpad to becoming a future-ready .
l2lLKvo3y5w,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,A day in my life🐾🌼 central university of kerala #shorts #dayinmylife #minivlog #research #vlogger,,y_sh_nvi,2025-10-13T13:25:04Z,2025,798,18,0,PT23S,unknown,https://www.youtube.com/watch?v=l2lLKvo3y5w,17,Relevant,A day in my life🐾🌼 central university of kerala #shorts #dayinmylife #minivlog #research #vlogger,,A day in my life🐾🌼 central university of kerala #shorts #dayinmylife #minivlog #research #vlogger
2Z-SRVwucCM,Osmania University,faculty_research,plagiarism,Osmania University plagiarism,NMIMS ALL SUBJECTS RESEARCH PAPER | MBA | PROJECT | REPORT THESIS |DISSERTATION #nmims #nmimsmumbai,Hey! Bored with *NTCC Report *Term P@per *Internship Report *Research P@per *Dissertation With least plagiarism Makes it ...,NMIMS projects,2023-01-26T08:04:14Z,2023,33,0,0,PT50S,unknown,https://www.youtube.com/watch?v=2Z-SRVwucCM,17,Relevant,NMIMS ALL SUBJECTS RESEARCH PAPER | MBA | PROJECT | REPORT THESIS |DISSERTATION #nmims #nmimsmumbai,Hey! Bored with *NTCC Report *Term *Internship Report *Research *Dissertation With least plagiarism Makes it .,NMIMS ALL SUBJECTS RESEARCH PAPER | MBA | PROJECT | REPORT THESIS |DISSERTATION #nmims #nmimsmumbai Hey! Bored with *NTCC Report *Term *Internship Report *Research *Dissertation With least plagiarism Makes it .
qG5ikNImQbA,KIIT University,faculty_research,faculty,KIIT University faculty,National Seminar on Prioritizing Welfare in Market-Driven Indian Economy | KSFH | KIIT University,School of Social Financial & Human Sciences Organises One Day National Seminar on prioritizing welfare in Market-Driven ...,KIIT University,2023-03-31T08:44:27Z,2023,726,32,0,PT3H43M11S,unknown,https://www.youtube.com/watch?v=qG5ikNImQbA,17,Relevant,National Seminar on Prioritizing Welfare in Market-Driven Indian Economy | KSFH | KIIT University,School of Social Financial & Human Sciences Organises One Day National Seminar on prioritizing welfare in Market-Driven .,National Seminar on Prioritizing Welfare in Market-Driven Indian Economy | KSFH | KIIT University School of Social Financial & Human Sciences Organises One Day National Seminar on prioritizing welfare in Market-Driven .
xhsoCqNcdXE,Sharda University,faculty_research,faculty,Sharda University faculty,Deeksharambh 2025 || Orientation 2025 || Sharda University,ShardaUniversity Connect With Us On Social Media: Subscribe https://www.youtube.com/shardauniversity Facebook ...,Sharda University,2025-08-28T11:23:56Z,2025,2398,56,1,PT53S,unknown,https://www.youtube.com/watch?v=xhsoCqNcdXE,17,Relevant,Deeksharambh 2025 || Orientation 2025 || Sharda University,ShardaUniversity Connect With Us On Social Media: Subscribe Facebook .,Deeksharambh 2025 || Orientation 2025 || Sharda University ShardaUniversity Connect With Us On Social Media: Subscribe Facebook .
PFWEXYjSBcA,Anna University,faculty_research,plagiarism,Anna University plagiarism,free ai tools for research paper writing and essay writing I Aithor ai tool #aithor,free ai tools for research paper writing and essay writing I Aithor ai tool #aithor.,Timir Naha,2024-04-01T16:29:53Z,2024,366971,8733,99,PT42S,unknown,https://www.youtube.com/watch?v=PFWEXYjSBcA,17,Relevant,free ai tools for research paper writing and essay writing I Aithor ai tool #aithor,free ai tools for research paper writing and essay writing I Aithor ai tool #aithor.,free ai tools for research paper writing and essay writing I Aithor ai tool #aithor free ai tools for research paper writing and essay writing I Aithor ai tool #aithor.
YorNZNGHfxw,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab Recruitment 2026🔥 Permanent Faculty Jobs | No Written Exam | Apply Now!,Thank you for watching this video. Please donot forget to subscribe and like. #FacultyJobs #AssistantProfessor ...,Instant Biology by Dr. Neelabh,2026-04-07T05:00:26Z,2026,1715,40,3,PT9M30S,unknown,https://www.youtube.com/watch?v=YorNZNGHfxw,17,Relevant,Central University of Punjab Recruitment 2026🔥 Permanent Faculty Jobs | No Written Exam | Apply Now!,Thank you for watching this video. Please donot forget to subscribe and like. #FacultyJobs #AssistantProfessor .,Central University of Punjab Recruitment 2026🔥 Permanent Faculty Jobs | No Written Exam | Apply Now! Thank you for watching this video. Please donot forget to subscribe and like. #FacultyJobs #AssistantProfessor .
iX0LY2ZEc3M,Sharda University,faculty_research,faculty,Sharda University faculty,9th International Anand Swaroop Gupta Memorial Moot Court Competition | Sharda University #shorts,"The 9th International Anand Swaroop Gupta Memorial Moot Court Competition, was conducted successfully in the presence of our ...",Sharda University,2025-04-07T11:01:58Z,2025,4182,56,0,PT21S,unknown,https://www.youtube.com/watch?v=iX0LY2ZEc3M,17,Relevant,9th International Anand Swaroop Gupta Memorial Moot Court Competition | Sharda University #shorts,"The 9th International Anand Swaroop Gupta Memorial Moot Court Competition, was conducted successfully in the presence of our .","9th International Anand Swaroop Gupta Memorial Moot Court Competition | Sharda University #shorts The 9th International Anand Swaroop Gupta Memorial Moot Court Competition, was conducted successfully in the presence of our ."
d61qV13xKjY,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,"🔥😱Central University of Punjab | M.Pharm 2026 Admission | Fees, Placement &amp; Review 🚀 | CUET-PG 2026",Planning for M.Pharm Admission 2026 at Central University of Punjab? This detailed guide by @GPATGYANOFFICIAL covers ...,GPAT GYAN OFFICIAL,2026-05-20T15:02:16Z,2026,464,9,9,PT18M13S,unknown,https://www.youtube.com/watch?v=d61qV13xKjY,17,Relevant,"🔥😱Central University of Punjab | M.Pharm 2026 Admission | Fees, Placement & Review 🚀 | CUET-PG 2026",Planning for M.Pharm Admission 2026 at Central University of Punjab? This detailed guide by @GPATGYANOFFICIAL covers .,"🔥😱Central University of Punjab | M.Pharm 2026 Admission | Fees, Placement & Review 🚀 | CUET-PG 2026 Planning for M.Pharm Admission 2026 at Central University of Punjab? This detailed guide by @GPATGYANOFFICIAL covers ."
5mz1zgMp408,Ashoka University,faculty_research,faculty,Ashoka University faculty,Faculty At Ashoka University Protest Sabyasachi Das Ouster|Freedom Of Expression #freedom #academia,,Mojo Story,2023-08-16T14:04:20Z,2023,7376,301,29,PT1M,unknown,https://www.youtube.com/watch?v=5mz1zgMp408,17,Relevant,Faculty At Ashoka University Protest Sabyasachi Das Ouster|Freedom Of Expression #freedom #academia,,Faculty At Ashoka University Protest Sabyasachi Das Ouster|Freedom Of Expression #freedom #academia
JHlYTeKxBgM,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"Happy teacher&#39;s day 🤗🌍📚 | SLS , Central University of Kashmir #happyteachersday #cuk",,Modassir Vlog,2025-09-05T16:19:59Z,2025,1921,59,4,PT22S,unknown,https://www.youtube.com/watch?v=JHlYTeKxBgM,17,Relevant,"Happy teacher's day 🤗🌍📚 | SLS , Central University of Kashmir #happyteachersday #cuk",,"Happy teacher's day 🤗🌍📚 | SLS , Central University of Kashmir #happyteachersday #cuk"
