video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
xL4YdG9_ekk,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University Student Review 🔥 | Shocking Reality 😱 | Placement ✅,Bennett University Form(Confirm Admission Letter) ...,College Khojo,2025-07-10T10:30:43Z,2025,552,6,0,PT1M2S,unknown,https://www.youtube.com/watch?v=xL4YdG9_ekk,16,Relevant
oD6E98t2bnQ,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,Gaja cyclone effect in Central University of Tamil Nadu,fun video in central university of Tamil Nadu at the time of Gaja cyclone in Tamil Nadu.,Munna subhash,2024-05-21T18:37:36Z,2024,15119,121,20,PT9S,unknown,https://www.youtube.com/watch?v=oD6E98t2bnQ,16,Relevant
J0-BcwhMYj4,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,"Empowering Tomorrow&#39;s Leaders: Department of Management Studies, Central University of Kerala",Step into the world of business and management with the Department of Management Studies at Central University of Kerala.,Colours of Life,2025-10-03T06:41:42Z,2025,276,53,8,PT3M10S,unknown,https://www.youtube.com/watch?v=J0-BcwhMYj4,16,Relevant
hj4RNlXT5gU,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"Central University of Kashmir Admission 2024 | Eligibility, Courses, Placements, Reviews","Batch Admission Enquiry - 09650076247 Central University of Kashmir Admission 2024 | Eligibility, Courses, Placements, ...",Adda247 CUET,2024-06-23T13:30:07Z,2024,8648,145,34,PT9M37S,unknown,https://www.youtube.com/watch?v=hj4RNlXT5gU,16,Relevant
_vgQk-98fsQ,PES University,faculty_research,faculty,PES University faculty,"PES University Institute of Medical Sciences, BANGALORE NEET UG Cutoff 2024  #neetcounselling2025","PES University Institute of Medical Sciences, BANGALORE NEET UG Cutoff, Check year wise cutoff trends! If you need Academic ...",Future Medico,2025-08-06T09:24:01Z,2025,592,4,0,PT24S,unknown,https://www.youtube.com/watch?v=_vgQk-98fsQ,16,Relevant
LVHuBwYoRs8,PES University,faculty_research,faculty,PES University faculty,"PES University Student Review 2026 🎓 Honest Experience, Placement Reality &amp; Campus Life","PES University Student Review 2026 Honest Experience, Placement Reality & Campus Life PES University Student Review ...",College Khabri ,2026-01-21T10:41:18Z,2026,6961,111,14,PT19M46S,unknown,https://www.youtube.com/watch?v=LVHuBwYoRs8,16,Relevant
QxnYuciGttw,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Central University of Kerala MSc Review in 2 minute #shorts,"WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! Central University of Kerala MSc Review in 2 minute #shorts ...",shiksha.com,2025-06-09T11:34:18Z,2025,13554,33,1,PT2M4S,unknown,https://www.youtube.com/watch?v=QxnYuciGttw,16,Relevant
LVucRykn1XY,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Central University of Kerala | Kasaragod,A promo video of Central University of Kerala: Cinematography & Edit - Rahul Rakhav ...,Shot By Rakhav,2023-03-31T16:22:26Z,2023,53795,847,106,PT11M11S,unknown,https://www.youtube.com/watch?v=LVucRykn1XY,16,Relevant
SaGSFg1E54o,PES University,faculty_research,faculty,PES University faculty,PES University Row: Prof Suspended for Calling Muslim Student ‘Terrorist’ - TV9,PES University Row: Prof Suspended for Calling Muslim Student 'Terrorist' - TV9 ముస్లిం స్టూడెంట్ పై ...,TV9 Telugu Live,2026-03-29T03:24:32Z,2026,19168,279,377,PT1M22S,unknown,https://www.youtube.com/watch?v=SaGSFg1E54o,16,Relevant
Gg0kIqicDK8,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,"Central University of Kerala Full Details 🔥 | Fees, Hostel, Placement &amp; CUET Cutoff",Central University of Kerala (CUK) Full Details 2026 | GROUP LINK CUET UG ...,CSM classes ,2026-05-18T12:00:25Z,2026,338,4,3,PT5M41S,unknown,https://www.youtube.com/watch?v=Gg0kIqicDK8,16,Relevant
54meOgwBalw,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,The central University of Kashmir is undergoing a significant infrastructure development,"The central University of Kashmir is undergoing a significant infrastructure development in Tullamulla Ganderbal ,VC , CUK ...",Dainik Savera Kashmir,2025-09-18T08:22:38Z,2025,319,10,1,PT16M21S,unknown,https://www.youtube.com/watch?v=54meOgwBalw,16,Relevant
a6otWoTHR5A,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Central University of Kashmir opens admissions for postgraduate programmes under CUET-PG 2026 ,Central University of Kashmir opens admissions for postgraduate programmes under CUET-PG 2026 as VC Prof. A. Ravinder ...,The Rising Kashmir,2026-06-03T08:42:16Z,2026,108,3,0,PT5M18S,unknown,https://www.youtube.com/watch?v=a6otWoTHR5A,16,Relevant
-Vy1vim6y9c,PES University,faculty_research,faculty,PES University faculty,PES University EC Campus MRD Students Centre #pesuniversity,"A Complete Tour of PES University Electronic City Campus ""MRD STUDENTS CENTER"" in just 3 Mins. Explore the PES ...",Suhas Hegde,2023-08-28T12:08:08Z,2023,14817,292,52,PT3M23S,unknown,https://www.youtube.com/watch?v=-Vy1vim6y9c,16,Relevant
c8AbEodtO14,PES University,faculty_research,faculty,PES University faculty,PES University Bangalore BTech Review 😍 | Cutoff &amp; Admission Process | Placement &amp; Average Package,PES University Bangalore BTech Review | Cutoff & Admission Process | Placement & Average Package ✓ College Disha ...,College Disha,2026-04-25T10:29:36Z,2026,2601,30,4,PT6M38S,unknown,https://www.youtube.com/watch?v=c8AbEodtO14,16,Relevant
996nCiXKIn0,PES University,faculty_research,faculty,PES University faculty,"⚠️ PES University Bangalore Review:  TRUTH Exposed! ⋮ Review Before You Apply - 2024 ⋮ PESSAT, JEE","Considering PES University Bangalore? Get the INSIDE SCOOP before you apply! This video tackles recent events, reviews ...",The Rankers Vision,2024-05-24T05:30:03Z,2024,71792,796,37,PT1M,unknown,https://www.youtube.com/watch?v=996nCiXKIn0,16,Relevant
UOGxtRfgLNA,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,വ്യക്തമായ രാഷ്ട്രീയമുണ്ട് എല്ലാറ്റിനും പിന്നിൽ  | Central University of Kerala  | Yuvajanolsavam,വ്യക്തമായ രാഷ്ട്രീയമുണ്ട് എല്ലാറ്റിനും പിന്നിൽ | Central University of Kerala ...,asianetnews,2024-09-05T05:25:51Z,2024,15322,274,15,PT22M22S,unknown,https://www.youtube.com/watch?v=UOGxtRfgLNA,16,Relevant
taSHxVerxhc,PES University,faculty_research,faculty,PES University faculty,Campus Visit | Colleges in Bangalore | PES University | Alliance University | IFIM | ISME Institute,"Campus Visit in Bangalore- Day 4   Another great day of my campus visit. I visited PES University, Alliance University, IFIM ...",Sreevidhya Santhosh,2024-02-25T13:47:18Z,2024,15877,276,6,PT31S,unknown,https://www.youtube.com/watch?v=taSHxVerxhc,16,Relevant
InBJyaQVT68,PES University,faculty_research,faculty,PES University faculty,"PES University Bangalore Review 2026 🔥 | Fees, Placements, Cutoff &amp; Reality Check! | Btech360","Planning to take admission in PES University Bangalore in 2026? In this video, we bring you a complete and honest PES ...",Btech360,2026-04-01T10:15:36Z,2026,12085,145,25,PT25M42S,unknown,https://www.youtube.com/watch?v=InBJyaQVT68,16,Relevant
n5hZ3NTRYmk,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,"CENTRAL UNIVERSITY OF KERALA CAMPUS VIEW, KASARAGOD| UNIVERSITY LIFE 💕🥹 #foryou #universtiy #cuk","CENTRAL UNIVERSITY OF KERALA CAMPUS VIEW, KASARAGOD| UNIVERSITY LIFE #foryou #universtiy #cuk ...",Miss Kalita ,2025-03-05T12:15:06Z,2025,38576,721,101,PT19S,unknown,https://www.youtube.com/watch?v=n5hZ3NTRYmk,16,Relevant
RKCOdd1fHVE,PES University,faculty_research,faculty,PES University faculty,PES University Presents  - 9th Convocation - Class of 2024,Create your own path: Rashmikant Doshi at Ninth Annual Convocation 2024 of PES University The Ninth annual convocation is ...,PESU LIVE,2024-12-21T11:18:21Z,2024,2256,7,0,PT1H32M4S,unknown,https://www.youtube.com/watch?v=RKCOdd1fHVE,16,Relevant
QmfdqrwyxKA,PES University,faculty_research,faculty,PES University faculty,🏆 PES University Review 2026 | 🎯 Should You Join Through KCET? 🤔 Complete Analysis,"Planning to join PES University through KCET? In this detailed and honest review, we cover everything you need to know about ...",Deeksha Karnataka,2026-05-14T12:45:26Z,2026,9295,109,48,PT27M34S,unknown,https://www.youtube.com/watch?v=QmfdqrwyxKA,16,Relevant
LP6MinWIKi4,PES University,faculty_research,faculty,PES University faculty,"PES University BTech Review | Fees, Admission, Placements, Cutoff","Hit this link to jumpstart your career: https://wa.me/918585951111?text=Guide PES University BTech Review | Fees, Admission, ...",shiksha.com,2024-08-07T06:49:25Z,2024,21639,63,16,PT4M29S,unknown,https://www.youtube.com/watch?v=LP6MinWIKi4,16,Relevant
gxkixB6uGpw,PES University,faculty_research,faculty,PES University faculty,PES University Bangalore Before You Join ⚠️ | Honest Review Contact Number8122036816,Planning to join PES University Bangalore? This video gives you a complete honest review of PES University Bangalore including ...,Dial4college,2026-01-29T08:38:14Z,2026,1154,17,6,PT53S,unknown,https://www.youtube.com/watch?v=gxkixB6uGpw,16,Relevant
1GerHIWgg0c,PES University,faculty_research,faculty,PES University faculty,PES UNIVERSITY BANGALORE FEE STRUCTURE 2026-27 | ENGINEERING COLLEGE | Mapminds,Planning to study at PES University? Check the 2026–27 fee structure before making your admission decision. If you are ...,MapMinds,2026-03-21T11:00:02Z,2026,513,13,0,PT26S,unknown,https://www.youtube.com/watch?v=1GerHIWgg0c,16,Relevant
yPeOf0QoCgg,PES University,faculty_research,faculty,PES University faculty,ಪಿಇಎಸ್ ವಿಶ್ವವಿದ್ಯಾಲಯದಲ್ಲಿ ಕಾನೂನು ಶೃಂಗಸಭೆ | PES University | Bengaluru | Suvarna News,ಪಿಇಎಸ್ ವಿಶ್ವವಿದ್ಯಾಲಯದಲ್ಲಿ ಕಾನೂನು ಶೃಂಗಸಭೆ | PES University | Bengaluru | Suvarna News ...,Asianet Suvarna News,2023-03-07T03:46:40Z,2023,1085,19,1,PT2M12S,unknown,https://www.youtube.com/watch?v=yPeOf0QoCgg,16,Relevant
EhPxcZKLloQ,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,Sunday Lunch Chicken Curry and Veg Biryani | Central University of Tamil Nadu #cutn,"In the common mess in Central University of Tamil Nadu, at lunch on Sunday we get Veg Biryani, Chicken Curry, Raita, Roti and ...",Komal Suprabhat,2025-03-30T16:02:14Z,2025,4092,26,2,PT15S,unknown,https://www.youtube.com/watch?v=EhPxcZKLloQ,16,Relevant
VxWXjG5W25Q,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University Review Greater Noida ❤️ Bennett University B.Tech Cs Fee  😱 #bennettuniversity,Bennett University Review Greater Noida | Bennett University B.Tech Cs Fee #bennettuniversity Bennett University Review ...,College Khabri ,2024-09-08T10:35:11Z,2024,16394,144,3,PT45S,unknown,https://www.youtube.com/watch?v=VxWXjG5W25Q,16,Relevant
PKwHgHueiEo,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,"Central University of Kerala PhD Admission 2025 | Eligibility, Seats | New PhD Notification 2025","Central University of Kerala PhD Admission 2025 | Eligibility, Seats | New PhD Notification 2025 | Complete Details This channel ...",ENGLISH VINGLISH,2025-09-27T12:00:06Z,2025,55,1,2,PT3M58S,unknown,https://www.youtube.com/watch?v=PKwHgHueiEo,16,Relevant
nHmDabFQKKU,PES University,faculty_research,faculty,PES University faculty,"PES UNIVERSITY | PESSAT 2026 | COMPLETE EXAM GUIDE | Eligibility, Admission Process,Important Dates","PES UNIVERSITY | PESSAT 2026 | COMPLETE EXAM GUIDE | Eligibility, Admission Process,Important Dates Is PES University ...",Admission Ideas,2026-02-28T13:30:55Z,2026,705,11,1,PT5M3S,unknown,https://www.youtube.com/watch?v=nHmDabFQKKU,16,Relevant
t0qPCxjRdio,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,More than just a degree | Central University of Kerala | MBA at CUKerala,Embark on a transformative journey of academic excellence and personal growth at the Central University of Kerala (CUK).CUK is ...,Visiting Professor,2023-12-12T14:07:06Z,2023,1364,191,30,PT1M43S,unknown,https://www.youtube.com/watch?v=t0qPCxjRdio,16,Relevant
vWohZ0AKHPQ,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Life as PG students in Central University of Kerala,Summary of Post-Graduate Life at Central University of Kerala (CUK) The video provides an insightful glimpse into the daily life ...,Colours of Life,2026-02-28T15:21:07Z,2026,212,11,0,PT4M46S,unknown,https://www.youtube.com/watch?v=vWohZ0AKHPQ,16,Relevant
1ebYVWyyM8g,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Biosafety Cabinet Customer Review Central University of Kerala,User Details Mr.P. Shiva Parsed Central University of Kerala #DineshScientific #TestimonialVideos #laboratoryequipment ...,Dinesh Scientific,2023-04-22T13:02:43Z,2023,31,1,0,PT23S,unknown,https://www.youtube.com/watch?v=1ebYVWyyM8g,16,Relevant
ATjroCxCebA,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University BTech CSE Student Review 🎓 | Bennett University Worth It or Not? 🤔 | Scholarship,Bennett University BTech CSE Student Review | Bennett University Worth It or Not? | Scholarship Thinking about taking ...,Collegehike Jee,2026-05-07T13:30:12Z,2026,268,3,1,PT7M2S,unknown,https://www.youtube.com/watch?v=ATjroCxCebA,16,Relevant
pAiRu2vcCUw,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,CARING WISDOM - Central University of Kerala,A short documentary on Central University of Kerala.,Vellikkeel Raghavan,2023-12-22T06:39:54Z,2023,61,1,0,PT16M4S,unknown,https://www.youtube.com/watch?v=pAiRu2vcCUw,16,Relevant
34aHF9TJRUA,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Central University of Kerala,Discovering the essence of Central University of Kerala – a hub of academic excellence and diversity in God's Own Country!,Enlearn Academy,2024-11-13T06:28:17Z,2024,112,7,0,PT1M10S,unknown,https://www.youtube.com/watch?v=34aHF9TJRUA,16,Relevant
ElXdlDwEEEg,Bennett University,faculty_research,faculty,Bennett University faculty,BML Munjal vs Bennett University MBA 2026 Which Has the BEST ROI,Are you confused between BML Munjal University (Gurgaon) and Bennett University (Greater Noida) for MBA? In this detailed ...,Sanjay Chaudhary (Dreamz India Education),2026-02-13T07:26:53Z,2026,2745,3,0,PT5M10S,unknown,https://www.youtube.com/watch?v=ElXdlDwEEEg,16,Relevant
uHP2HMNl4UM,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,&quot;Shape the future with the Integrated Teacher Education Program at Central University of Kerala.&quot;,shots #education #itep #college #university #india #kerala #youtube #vidio.,Sneha chinnuz,2025-07-06T12:52:52Z,2025,7271,156,77,PT51S,unknown,https://www.youtube.com/watch?v=uHP2HMNl4UM,16,Relevant
nspyeh_ffBs,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University BBA Review 2026 🔥 Placements, Fees &amp; Campus Reality","Planning to pursue BBA from Bennett University Greater Noida in 2026? Before taking admission, watch this complete Bennett ...",Everything For BBA,2026-05-11T11:30:43Z,2026,335,3,0,PT4M55S,unknown,https://www.youtube.com/watch?v=nspyeh_ffBs,16,Relevant
